MATCHER;NRACTIONS;NRROOTS;TIME;NROPTIONS;GT_BUM_SMT;GT_BUM_SMT_SBUP;GT_BUM_SZT;GT_CD_LSIM;GT_CD_ML;GT_CD_SSIM1;GT_CD_SSIM2;GT_STM_MH;GT_XYM_SIM;GUMTREE_MATCH_GT_MINH
CompleteGumtreeMatcher;272;39;24;3;0.6;;1200;;;;;3;;
CompleteGumtreeMatcher;272;39;5;3;0.6;;1300;;;;;3;;
CompleteGumtreeMatcher;272;39;5;3;0.6;;1400;;;;;3;;
CompleteGumtreeMatcher;272;39;23;3;0.6;;1500;;;;;3;;
CompleteGumtreeMatcher;40;27;7152;3;0.6;;1600;;;;;3;;
CompleteGumtreeMatcher;40;27;7102;3;0.6;;1700;;;;;3;;
CompleteGumtreeMatcher;40;27;7059;3;0.6;;1800;;;;;3;;
CompleteGumtreeMatcher;40;27;7050;3;0.6;;1900;;;;;3;;
CompleteGumtreeMatcher;40;27;7092;3;0.6;;2000;;;;;3;;
CompleteGumtreeMatcher;633;24;5;3;0.6;;100;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.6;;200;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.6;;300;;;;;4;;
CompleteGumtreeMatcher;633;24;6;3;0.6;;400;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.6;;500;;;;;4;;
CompleteGumtreeMatcher;633;24;58;3;0.6;;600;;;;;4;;
CompleteGumtreeMatcher;633;24;21;3;0.6;;700;;;;;4;;
CompleteGumtreeMatcher;633;24;19;3;0.6;;800;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.6;;900;;;;;4;;
CompleteGumtreeMatcher;633;24;25;3;0.6;;1000;;;;;4;;
CompleteGumtreeMatcher;633;24;16;3;0.6;;1100;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.6;;1200;;;;;4;;
CompleteGumtreeMatcher;633;24;25;3;0.6;;1300;;;;;4;;
CompleteGumtreeMatcher;633;24;6;3;0.6;;1400;;;;;4;;
CompleteGumtreeMatcher;633;24;31;3;0.6;;1500;;;;;4;;
CompleteGumtreeMatcher;40;27;7137;3;0.6;;1600;;;;;4;;
CompleteGumtreeMatcher;40;27;7113;3;0.6;;1700;;;;;4;;
CompleteGumtreeMatcher;40;27;7111;3;0.6;;1800;;;;;4;;
CompleteGumtreeMatcher;40;27;7157;3;0.6;;1900;;;;;4;;
CompleteGumtreeMatcher;40;27;7273;3;0.6;;2000;;;;;4;;
CompleteGumtreeMatcher;923;18;24;3;0.6;;100;;;;;5;;
CompleteGumtreeMatcher;923;18;5;3;0.6;;200;;;;;5;;
CompleteGumtreeMatcher;923;18;19;3;0.6;;300;;;;;5;;
CompleteGumtreeMatcher;923;18;24;3;0.6;;400;;;;;5;;
CompleteGumtreeMatcher;923;18;5;3;0.6;;500;;;;;5;;
CompleteGumtreeMatcher;923;18;21;3;0.6;;600;;;;;5;;
CompleteGumtreeMatcher;923;18;24;3;0.6;;700;;;;;5;;
CompleteGumtreeMatcher;923;18;5;3;0.6;;800;;;;;5;;
CompleteGumtreeMatcher;923;18;17;3;0.6;;900;;;;;5;;
CompleteGumtreeMatcher;923;18;5;3;0.6;;1000;;;;;5;;
CompleteGumtreeMatcher;923;18;29;3;0.6;;1100;;;;;5;;
CompleteGumtreeMatcher;923;18;33;3;0.6;;1200;;;;;5;;
CompleteGumtreeMatcher;923;18;5;3;0.6;;1300;;;;;5;;
CompleteGumtreeMatcher;923;18;6;3;0.6;;1400;;;;;5;;
CompleteGumtreeMatcher;923;18;6;3;0.6;;1500;;;;;5;;
CompleteGumtreeMatcher;40;27;7286;3;0.6;;1600;;;;;5;;
CompleteGumtreeMatcher;40;27;7393;3;0.6;;1700;;;;;5;;
CompleteGumtreeMatcher;40;27;7262;3;0.6;;1800;;;;;5;;
CompleteGumtreeMatcher;40;27;7203;3;0.6;;1900;;;;;5;;
CompleteGumtreeMatcher;40;27;7182;3;0.6;;2000;;;;;5;;
CompleteGumtreeMatcher;138;53;7;3;0.7;;100;;;;;1;;
CompleteGumtreeMatcher;138;53;21;3;0.7;;200;;;;;1;;
CompleteGumtreeMatcher;138;53;6;3;0.7;;300;;;;;1;;
CompleteGumtreeMatcher;138;53;7;3;0.7;;400;;;;;1;;
CompleteGumtreeMatcher;138;53;21;3;0.7;;500;;;;;1;;
CompleteGumtreeMatcher;138;53;21;3;0.7;;600;;;;;1;;
CompleteGumtreeMatcher;138;53;5;3;0.7;;700;;;;;1;;
CompleteGumtreeMatcher;138;53;30;3;0.7;;800;;;;;1;;
CompleteGumtreeMatcher;138;53;5;3;0.7;;900;;;;;1;;
CompleteGumtreeMatcher;138;53;5;3;0.7;;1000;;;;;1;;
CompleteGumtreeMatcher;138;53;38;3;0.7;;1100;;;;;1;;
CompleteGumtreeMatcher;138;53;44;3;0.7;;1200;;;;;1;;
CompleteGumtreeMatcher;138;53;12;3;0.7;;1300;;;;;1;;
CompleteGumtreeMatcher;138;53;44;3;0.7;;1400;;;;;1;;
CompleteGumtreeMatcher;138;53;39;3;0.7;;1500;;;;;1;;
CompleteGumtreeMatcher;36;24;7566;3;0.7;;1600;;;;;1;;
CompleteGumtreeMatcher;36;24;7594;3;0.7;;1700;;;;;1;;
CompleteGumtreeMatcher;36;24;7437;3;0.7;;1800;;;;;1;;
CompleteGumtreeMatcher;36;24;7474;3;0.7;;1900;;;;;1;;
CompleteGumtreeMatcher;36;24;7432;3;0.7;;2000;;;;;1;;
CompleteGumtreeMatcher;153;50;6;3;0.7;;100;;;;;2;;
CompleteGumtreeMatcher;153;50;6;3;0.7;;200;;;;;2;;
CompleteGumtreeMatcher;153;50;44;3;0.7;;300;;;;;2;;
CompleteGumtreeMatcher;153;50;24;3;0.7;;400;;;;;2;;
CompleteGumtreeMatcher;153;50;5;3;0.7;;500;;;;;2;;
CompleteGumtreeMatcher;153;50;21;3;0.7;;600;;;;;2;;
CompleteGumtreeMatcher;153;50;5;3;0.7;;700;;;;;2;;
CompleteGumtreeMatcher;153;50;20;3;0.7;;800;;;;;2;;
CompleteGumtreeMatcher;153;50;27;3;0.7;;900;;;;;2;;
CompleteGumtreeMatcher;153;50;5;3;0.7;;1000;;;;;2;;
CompleteGumtreeMatcher;153;50;19;3;0.7;;1100;;;;;2;;
CompleteGumtreeMatcher;153;50;4;3;0.7;;1200;;;;;2;;
CompleteGumtreeMatcher;153;50;25;3;0.7;;1300;;;;;2;;
CompleteGumtreeMatcher;153;50;34;3;0.7;;1400;;;;;2;;
CompleteGumtreeMatcher;153;50;4;3;0.7;;1500;;;;;2;;
CompleteGumtreeMatcher;34;23;7436;3;0.7;;1600;;;;;2;;
CompleteGumtreeMatcher;34;23;7477;3;0.7;;1700;;;;;2;;
CompleteGumtreeMatcher;34;23;7458;3;0.7;;1800;;;;;2;;
CompleteGumtreeMatcher;34;23;7457;3;0.7;;1900;;;;;2;;
CompleteGumtreeMatcher;34;23;7336;3;0.7;;2000;;;;;2;;
CompleteGumtreeMatcher;272;39;17;3;0.7;;100;;;;;3;;
CompleteGumtreeMatcher;272;39;7;3;0.7;;200;;;;;3;;
CompleteGumtreeMatcher;272;39;36;3;0.7;;300;;;;;3;;
CompleteGumtreeMatcher;272;39;73;3;0.7;;400;;;;;3;;
CompleteGumtreeMatcher;272;39;57;3;0.7;;500;;;;;3;;
CompleteGumtreeMatcher;272;39;39;3;0.7;;600;;;;;3;;
CompleteGumtreeMatcher;272;39;27;3;0.7;;700;;;;;3;;
CompleteGumtreeMatcher;272;39;4;3;0.7;;800;;;;;3;;
CompleteGumtreeMatcher;272;39;31;3;0.7;;900;;;;;3;;
CompleteGumtreeMatcher;272;39;28;3;0.7;;1000;;;;;3;;
CompleteGumtreeMatcher;272;39;7;3;0.7;;1100;;;;;3;;
CompleteGumtreeMatcher;272;39;6;3;0.7;;1200;;;;;3;;
CompleteGumtreeMatcher;272;39;15;3;0.7;;1300;;;;;3;;
CompleteGumtreeMatcher;272;39;60;3;0.7;;1400;;;;;3;;
CompleteGumtreeMatcher;272;39;5;3;0.7;;1500;;;;;3;;
CompleteGumtreeMatcher;40;27;7407;3;0.7;;1600;;;;;3;;
CompleteGumtreeMatcher;40;27;7792;3;0.7;;1700;;;;;3;;
CompleteGumtreeMatcher;40;27;7490;3;0.7;;1800;;;;;3;;
CompleteGumtreeMatcher;40;27;7620;3;0.7;;1900;;;;;3;;
CompleteGumtreeMatcher;40;27;7408;3;0.7;;2000;;;;;3;;
CompleteGumtreeMatcher;633;24;5;3;0.7;;100;;;;;4;;
CompleteGumtreeMatcher;633;24;6;3;0.7;;200;;;;;4;;
CompleteGumtreeMatcher;633;24;29;3;0.7;;300;;;;;4;;
CompleteGumtreeMatcher;633;24;17;3;0.7;;400;;;;;4;;
CompleteGumtreeMatcher;633;24;6;3;0.7;;500;;;;;4;;
CompleteGumtreeMatcher;633;24;24;3;0.7;;600;;;;;4;;
CompleteGumtreeMatcher;633;24;4;3;0.7;;700;;;;;4;;
CompleteGumtreeMatcher;633;24;17;3;0.7;;800;;;;;4;;
CompleteGumtreeMatcher;633;24;25;3;0.7;;900;;;;;4;;
CompleteGumtreeMatcher;633;24;4;3;0.7;;1000;;;;;4;;
CompleteGumtreeMatcher;633;24;26;3;0.7;;1100;;;;;4;;
CompleteGumtreeMatcher;633;24;27;3;0.7;;1200;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.7;;1300;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.7;;1400;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.7;;1500;;;;;4;;
CompleteGumtreeMatcher;40;27;7858;3;0.7;;1600;;;;;4;;
CompleteGumtreeMatcher;40;27;7913;3;0.7;;1700;;;;;4;;
CompleteGumtreeMatcher;40;27;7559;3;0.7;;1800;;;;;4;;
CompleteGumtreeMatcher;40;27;7913;3;0.7;;1900;;;;;4;;
CompleteGumtreeMatcher;40;27;7737;3;0.7;;2000;;;;;4;;
CompleteGumtreeMatcher;923;18;16;3;0.7;;100;;;;;5;;
CompleteGumtreeMatcher;923;18;6;3;0.7;;200;;;;;5;;
CompleteGumtreeMatcher;923;18;26;3;0.7;;300;;;;;5;;
CompleteGumtreeMatcher;923;18;36;3;0.7;;400;;;;;5;;
CompleteGumtreeMatcher;923;18;44;3;0.7;;500;;;;;5;;
CompleteGumtreeMatcher;923;18;19;3;0.7;;600;;;;;5;;
CompleteGumtreeMatcher;923;18;31;3;0.7;;700;;;;;5;;
CompleteGumtreeMatcher;923;18;35;3;0.7;;800;;;;;5;;
CompleteGumtreeMatcher;923;18;6;3;0.7;;900;;;;;5;;
CompleteGumtreeMatcher;923;18;27;3;0.7;;1000;;;;;5;;
CompleteGumtreeMatcher;923;18;27;3;0.7;;1100;;;;;5;;
CompleteGumtreeMatcher;923;18;6;3;0.7;;1200;;;;;5;;
CompleteGumtreeMatcher;923;18;6;3;0.7;;1300;;;;;5;;
CompleteGumtreeMatcher;923;18;13;3;0.7;;1400;;;;;5;;
CompleteGumtreeMatcher;923;18;25;3;0.7;;1500;;;;;5;;
CompleteGumtreeMatcher;40;27;9094;3;0.7;;1600;;;;;5;;
CompleteGumtreeMatcher;40;27;8999;3;0.7;;1700;;;;;5;;
CompleteGumtreeMatcher;40;27;8994;3;0.7;;1800;;;;;5;;
CompleteGumtreeMatcher;40;27;8921;3;0.7;;1900;;;;;5;;
CompleteGumtreeMatcher;40;27;8828;3;0.7;;2000;;;;;5;;
CompleteGumtreeMatcher;142;51;6;3;0.799;;100;;;;;1;;
CompleteGumtreeMatcher;142;51;32;3;0.799;;200;;;;;1;;
CompleteGumtreeMatcher;142;51;4;3;0.799;;300;;;;;1;;
CompleteGumtreeMatcher;142;51;4;3;0.799;;400;;;;;1;;
CompleteGumtreeMatcher;142;51;33;3;0.799;;500;;;;;1;;
CompleteGumtreeMatcher;142;51;5;3;0.799;;600;;;;;1;;
CompleteGumtreeMatcher;142;51;29;3;0.799;;700;;;;;1;;
CompleteGumtreeMatcher;142;51;5;3;0.799;;800;;;;;1;;
CompleteGumtreeMatcher;142;51;40;3;0.799;;900;;;;;1;;
CompleteGumtreeMatcher;142;51;4;3;0.799;;1000;;;;;1;;
CompleteGumtreeMatcher;142;51;19;3;0.799;;1100;;;;;1;;
CompleteGumtreeMatcher;142;51;5;3;0.799;;1200;;;;;1;;
CompleteGumtreeMatcher;142;51;4;3;0.799;;1300;;;;;1;;
CompleteGumtreeMatcher;142;51;40;3;0.799;;1400;;;;;1;;
CompleteGumtreeMatcher;142;51;5;3;0.799;;1500;;;;;1;;
CompleteGumtreeMatcher;33;21;8900;3;0.799;;1600;;;;;1;;
CompleteGumtreeMatcher;33;21;8846;3;0.799;;1700;;;;;1;;
CompleteGumtreeMatcher;33;21;8861;3;0.799;;1800;;;;;1;;
CompleteGumtreeMatcher;33;21;8919;3;0.799;;1900;;;;;1;;
CompleteGumtreeMatcher;33;21;8925;3;0.799;;2000;;;;;1;;
CompleteGumtreeMatcher;157;48;4;3;0.799;;100;;;;;2;;
CompleteGumtreeMatcher;157;48;33;3;0.799;;200;;;;;2;;
CompleteGumtreeMatcher;157;48;31;3;0.799;;300;;;;;2;;
CompleteGumtreeMatcher;157;48;5;3;0.799;;400;;;;;2;;
CompleteGumtreeMatcher;157;48;30;3;0.799;;500;;;;;2;;
CompleteGumtreeMatcher;157;48;4;3;0.799;;600;;;;;2;;
CompleteGumtreeMatcher;157;48;30;3;0.799;;700;;;;;2;;
CompleteGumtreeMatcher;157;48;5;3;0.799;;800;;;;;2;;
CompleteGumtreeMatcher;157;48;25;3;0.799;;900;;;;;2;;
CompleteGumtreeMatcher;157;48;5;3;0.799;;1000;;;;;2;;
CompleteGumtreeMatcher;157;48;5;3;0.799;;1100;;;;;2;;
CompleteGumtreeMatcher;157;48;28;3;0.799;;1200;;;;;2;;
CompleteGumtreeMatcher;157;48;18;3;0.799;;1300;;;;;2;;
CompleteGumtreeMatcher;157;48;4;3;0.799;;1400;;;;;2;;
CompleteGumtreeMatcher;157;48;4;3;0.799;;1500;;;;;2;;
CompleteGumtreeMatcher;31;20;7183;3;0.799;;1600;;;;;2;;
CompleteGumtreeMatcher;31;20;7298;3;0.799;;1700;;;;;2;;
CompleteGumtreeMatcher;31;20;7221;3;0.799;;1800;;;;;2;;
CompleteGumtreeMatcher;31;20;7298;3;0.799;;1900;;;;;2;;
CompleteGumtreeMatcher;31;20;7280;3;0.799;;2000;;;;;2;;
CompleteGumtreeMatcher;276;37;23;3;0.799;;100;;;;;3;;
CompleteGumtreeMatcher;276;37;38;3;0.799;;200;;;;;3;;
CompleteGumtreeMatcher;276;37;4;3;0.799;;300;;;;;3;;
CompleteGumtreeMatcher;276;37;43;3;0.799;;400;;;;;3;;
CompleteGumtreeMatcher;276;37;5;3;0.799;;500;;;;;3;;
CompleteGumtreeMatcher;276;37;28;3;0.799;;600;;;;;3;;
CompleteGumtreeMatcher;276;37;4;3;0.799;;700;;;;;3;;
CompleteGumtreeMatcher;276;37;4;3;0.799;;800;;;;;3;;
CompleteGumtreeMatcher;276;37;17;3;0.799;;900;;;;;3;;
CompleteGumtreeMatcher;276;37;16;3;0.799;;1000;;;;;3;;
CompleteGumtreeMatcher;276;37;13;3;0.799;;1100;;;;;3;;
CompleteGumtreeMatcher;276;37;4;3;0.799;;1200;;;;;3;;
CompleteGumtreeMatcher;276;37;4;3;0.799;;1300;;;;;3;;
CompleteGumtreeMatcher;276;37;32;3;0.799;;1400;;;;;3;;
CompleteGumtreeMatcher;276;37;24;3;0.799;;1500;;;;;3;;
CompleteGumtreeMatcher;37;24;7361;3;0.799;;1600;;;;;3;;
CompleteGumtreeMatcher;37;24;7388;3;0.799;;1700;;;;;3;;
CompleteGumtreeMatcher;37;24;7501;3;0.799;;1800;;;;;3;;
CompleteGumtreeMatcher;37;24;7554;3;0.799;;1900;;;;;3;;
CompleteGumtreeMatcher;37;24;7405;3;0.799;;2000;;;;;3;;
CompleteGumtreeMatcher;637;22;5;3;0.799;;100;;;;;4;;
CompleteGumtreeMatcher;637;22;34;3;0.799;;200;;;;;4;;
CompleteGumtreeMatcher;637;22;5;3;0.799;;300;;;;;4;;
CompleteGumtreeMatcher;637;22;21;3;0.799;;400;;;;;4;;
CompleteGumtreeMatcher;637;22;5;3;0.799;;500;;;;;4;;
CompleteGumtreeMatcher;637;22;21;3;0.799;;600;;;;;4;;
CompleteGumtreeMatcher;637;22;6;3;0.799;;700;;;;;4;;
CompleteGumtreeMatcher;637;22;16;3;0.799;;800;;;;;4;;
CompleteGumtreeMatcher;637;22;6;3;0.799;;900;;;;;4;;
CompleteGumtreeMatcher;637;22;16;3;0.799;;1000;;;;;4;;
CompleteGumtreeMatcher;637;22;5;3;0.799;;1100;;;;;4;;
CompleteGumtreeMatcher;637;22;26;3;0.799;;1200;;;;;4;;
CompleteGumtreeMatcher;637;22;6;3;0.799;;1300;;;;;4;;
CompleteGumtreeMatcher;637;22;24;3;0.799;;1400;;;;;4;;
CompleteGumtreeMatcher;637;22;48;3;0.799;;1500;;;;;4;;
CompleteGumtreeMatcher;37;24;7964;3;0.799;;1600;;;;;4;;
CompleteGumtreeMatcher;37;24;7978;3;0.799;;1700;;;;;4;;
CompleteGumtreeMatcher;37;24;7942;3;0.799;;1800;;;;;4;;
CompleteGumtreeMatcher;37;24;7893;3;0.799;;1900;;;;;4;;
CompleteGumtreeMatcher;37;24;7972;3;0.799;;2000;;;;;4;;
CompleteGumtreeMatcher;927;16;21;3;0.799;;100;;;;;5;;
CompleteGumtreeMatcher;927;16;5;3;0.799;;200;;;;;5;;
CompleteGumtreeMatcher;927;16;30;3;0.799;;300;;;;;5;;
CompleteGumtreeMatcher;927;16;22;3;0.799;;400;;;;;5;;
CompleteGumtreeMatcher;927;16;6;3;0.799;;500;;;;;5;;
CompleteGumtreeMatcher;927;16;94;3;0.799;;600;;;;;5;;
CompleteGumtreeMatcher;927;16;5;3;0.799;;700;;;;;5;;
CompleteGumtreeMatcher;927;16;93;3;0.799;;800;;;;;5;;
CompleteGumtreeMatcher;927;16;47;3;0.799;;900;;;;;5;;
CompleteGumtreeMatcher;927;16;5;3;0.799;;1000;;;;;5;;
CompleteGumtreeMatcher;927;16;46;3;0.799;;1100;;;;;5;;
CompleteGumtreeMatcher;927;16;22;3;0.799;;1200;;;;;5;;
CompleteGumtreeMatcher;927;16;33;3;0.799;;1300;;;;;5;;
CompleteGumtreeMatcher;927;16;6;3;0.799;;1400;;;;;5;;
CompleteGumtreeMatcher;927;16;44;3;0.799;;1500;;;;;5;;
CompleteGumtreeMatcher;37;24;7789;3;0.799;;1600;;;;;5;;
CompleteGumtreeMatcher;37;24;8054;3;0.799;;1700;;;;;5;;
CompleteGumtreeMatcher;37;24;7699;3;0.799;;1800;;;;;5;;
CompleteGumtreeMatcher;37;24;8053;3;0.799;;1900;;;;;5;;
CompleteGumtreeMatcher;37;24;7867;3;0.799;;2000;;;;;5;;
CompleteGumtreeMatcher;142;51;26;3;0.899;;100;;;;;1;;
CompleteGumtreeMatcher;142;51;4;3;0.899;;200;;;;;1;;
CompleteGumtreeMatcher;142;51;32;3;0.899;;300;;;;;1;;
CompleteGumtreeMatcher;142;51;36;3;0.899;;400;;;;;1;;
CompleteGumtreeMatcher;142;51;4;3;0.899;;500;;;;;1;;
CompleteGumtreeMatcher;142;51;4;3;0.899;;600;;;;;1;;
CompleteGumtreeMatcher;142;51;4;3;0.899;;700;;;;;1;;
CompleteGumtreeMatcher;142;51;38;3;0.899;;800;;;;;1;;
CompleteGumtreeMatcher;142;51;5;3;0.899;;900;;;;;1;;
CompleteGumtreeMatcher;142;51;59;3;0.899;;1000;;;;;1;;
CompleteGumtreeMatcher;142;51;5;3;0.899;;1100;;;;;1;;
CompleteGumtreeMatcher;142;51;13;3;0.899;;1200;;;;;1;;
CompleteGumtreeMatcher;142;51;13;3;0.899;;1300;;;;;1;;
CompleteGumtreeMatcher;142;51;5;3;0.899;;1400;;;;;1;;
CompleteGumtreeMatcher;142;51;5;3;0.899;;1500;;;;;1;;
CompleteGumtreeMatcher;33;21;7254;3;0.899;;1600;;;;;1;;
CompleteGumtreeMatcher;33;21;7076;3;0.899;;1700;;;;;1;;
CompleteGumtreeMatcher;33;21;7071;3;0.899;;1800;;;;;1;;
CompleteGumtreeMatcher;33;21;7080;3;0.899;;1900;;;;;1;;
CompleteGumtreeMatcher;33;21;7035;3;0.899;;2000;;;;;1;;
CompleteGumtreeMatcher;157;48;22;3;0.899;;100;;;;;2;;
CompleteGumtreeMatcher;157;48;5;3;0.899;;200;;;;;2;;
CompleteGumtreeMatcher;157;48;20;3;0.899;;300;;;;;2;;
CompleteGumtreeMatcher;157;48;5;3;0.899;;400;;;;;2;;
CompleteGumtreeMatcher;157;48;25;3;0.899;;500;;;;;2;;
CompleteGumtreeMatcher;157;48;4;3;0.899;;600;;;;;2;;
CompleteGumtreeMatcher;157;48;4;3;0.899;;700;;;;;2;;
CompleteGumtreeMatcher;157;48;5;3;0.899;;800;;;;;2;;
CompleteGumtreeMatcher;157;48;58;3;0.899;;900;;;;;2;;
CompleteGumtreeMatcher;157;48;50;3;0.899;;1000;;;;;2;;
CompleteGumtreeMatcher;157;48;131;3;0.899;;1100;;;;;2;;
CompleteGumtreeMatcher;157;48;4;3;0.899;;1200;;;;;2;;
CompleteGumtreeMatcher;157;48;6;3;0.899;;1300;;;;;2;;
CompleteGumtreeMatcher;157;48;4;3;0.899;;1400;;;;;2;;
CompleteGumtreeMatcher;157;48;4;3;0.899;;1500;;;;;2;;
CompleteGumtreeMatcher;31;20;6828;3;0.899;;1600;;;;;2;;
CompleteGumtreeMatcher;31;20;7050;3;0.899;;1700;;;;;2;;
CompleteGumtreeMatcher;31;20;7031;3;0.899;;1800;;;;;2;;
CompleteGumtreeMatcher;31;20;6974;3;0.899;;1900;;;;;2;;
CompleteGumtreeMatcher;31;20;6993;3;0.899;;2000;;;;;2;;
CompleteGumtreeMatcher;276;37;5;3;0.899;;100;;;;;3;;
CompleteGumtreeMatcher;276;37;19;3;0.899;;200;;;;;3;;
CompleteGumtreeMatcher;276;37;23;3;0.899;;300;;;;;3;;
CompleteGumtreeMatcher;276;37;4;3;0.899;;400;;;;;3;;
CompleteGumtreeMatcher;276;37;16;3;0.899;;500;;;;;3;;
CompleteGumtreeMatcher;276;37;4;3;0.899;;600;;;;;3;;
CompleteGumtreeMatcher;276;37;33;3;0.899;;700;;;;;3;;
CompleteGumtreeMatcher;276;37;4;3;0.899;;800;;;;;3;;
CompleteGumtreeMatcher;276;37;11;3;0.899;;900;;;;;3;;
CompleteGumtreeMatcher;276;37;5;3;0.899;;1000;;;;;3;;
CompleteGumtreeMatcher;276;37;33;3;0.899;;1100;;;;;3;;
CompleteGumtreeMatcher;276;37;25;3;0.899;;1200;;;;;3;;
CompleteGumtreeMatcher;276;37;5;3;0.899;;1300;;;;;3;;
CompleteGumtreeMatcher;276;37;45;3;0.899;;1400;;;;;3;;
CompleteGumtreeMatcher;276;37;5;3;0.899;;1500;;;;;3;;
CompleteGumtreeMatcher;37;24;6759;3;0.899;;1600;;;;;3;;
CompleteGumtreeMatcher;37;24;6732;3;0.899;;1700;;;;;3;;
CompleteGumtreeMatcher;37;24;6736;3;0.899;;1800;;;;;3;;
CompleteGumtreeMatcher;37;24;6754;3;0.899;;1900;;;;;3;;
CompleteGumtreeMatcher;37;24;6738;3;0.899;;2000;;;;;3;;
CompleteGumtreeMatcher;637;22;23;3;0.899;;100;;;;;4;;
CompleteGumtreeMatcher;637;22;6;3;0.899;;200;;;;;4;;
CompleteGumtreeMatcher;637;22;5;3;0.899;;300;;;;;4;;
CompleteGumtreeMatcher;637;22;4;3;0.899;;400;;;;;4;;
CompleteGumtreeMatcher;637;22;54;3;0.899;;500;;;;;4;;
CompleteGumtreeMatcher;637;22;5;3;0.899;;600;;;;;4;;
CompleteGumtreeMatcher;637;22;17;3;0.899;;700;;;;;4;;
CompleteGumtreeMatcher;637;22;6;3;0.899;;800;;;;;4;;
CompleteGumtreeMatcher;637;22;29;3;0.899;;900;;;;;4;;
CompleteGumtreeMatcher;637;22;5;3;0.899;;1000;;;;;4;;
CompleteGumtreeMatcher;637;22;29;3;0.899;;1100;;;;;4;;
CompleteGumtreeMatcher;637;22;4;3;0.899;;1200;;;;;4;;
CompleteGumtreeMatcher;637;22;25;3;0.899;;1300;;;;;4;;
CompleteGumtreeMatcher;637;22;4;3;0.899;;1400;;;;;4;;
CompleteGumtreeMatcher;637;22;23;3;0.899;;1500;;;;;4;;
CompleteGumtreeMatcher;37;24;6680;3;0.899;;1600;;;;;4;;
CompleteGumtreeMatcher;37;24;6733;3;0.899;;1700;;;;;4;;
CompleteGumtreeMatcher;37;24;6838;3;0.899;;1800;;;;;4;;
CompleteGumtreeMatcher;37;24;6816;3;0.899;;1900;;;;;4;;
CompleteGumtreeMatcher;37;24;6776;3;0.899;;2000;;;;;4;;
CompleteGumtreeMatcher;927;16;5;3;0.899;;100;;;;;5;;
CompleteGumtreeMatcher;927;16;6;3;0.899;;200;;;;;5;;
CompleteGumtreeMatcher;927;16;45;3;0.899;;300;;;;;5;;
CompleteGumtreeMatcher;927;16;29;3;0.899;;400;;;;;5;;
CompleteGumtreeMatcher;927;16;6;3;0.899;;500;;;;;5;;
CompleteGumtreeMatcher;927;16;14;3;0.899;;600;;;;;5;;
CompleteGumtreeMatcher;927;16;4;3;0.899;;700;;;;;5;;
CompleteGumtreeMatcher;927;16;4;3;0.899;;800;;;;;5;;
CompleteGumtreeMatcher;927;16;20;3;0.899;;900;;;;;5;;
CompleteGumtreeMatcher;927;16;32;3;0.899;;1000;;;;;5;;
CompleteGumtreeMatcher;927;16;5;3;0.899;;1100;;;;;5;;
CompleteGumtreeMatcher;927;16;5;3;0.899;;1200;;;;;5;;
CompleteGumtreeMatcher;927;16;16;3;0.899;;1300;;;;;5;;
CompleteGumtreeMatcher;927;16;8;3;0.899;;1400;;;;;5;;
CompleteGumtreeMatcher;927;16;5;3;0.899;;1500;;;;;5;;
CompleteGumtreeMatcher;37;24;7548;3;0.899;;1600;;;;;5;;
CompleteGumtreeMatcher;37;24;7844;3;0.899;;1700;;;;;5;;
CompleteGumtreeMatcher;37;24;7972;3;0.899;;1800;;;;;5;;
CompleteGumtreeMatcher;37;24;7607;3;0.899;;1900;;;;;5;;
CompleteGumtreeMatcher;37;24;7608;3;0.899;;2000;;;;;5;;
CompleteGumtreeMatcher;142;51;6;3;0.999;;100;;;;;1;;
CompleteGumtreeMatcher;142;51;14;3;0.999;;200;;;;;1;;
CompleteGumtreeMatcher;142;51;4;3;0.999;;300;;;;;1;;
CompleteGumtreeMatcher;142;51;5;3;0.999;;400;;;;;1;;
CompleteGumtreeMatcher;142;51;18;3;0.999;;500;;;;;1;;
CompleteGumtreeMatcher;142;51;5;3;0.999;;600;;;;;1;;
CompleteGumtreeMatcher;142;51;23;3;0.999;;700;;;;;1;;
CompleteGumtreeMatcher;142;51;11;3;0.999;;800;;;;;1;;
CompleteGumtreeMatcher;142;51;26;3;0.999;;900;;;;;1;;
CompleteGumtreeMatcher;142;51;4;3;0.999;;1000;;;;;1;;
CompleteGumtreeMatcher;142;51;4;3;0.999;;1100;;;;;1;;
CompleteGumtreeMatcher;142;51;12;3;0.999;;1200;;;;;1;;
CompleteGumtreeMatcher;142;51;4;3;0.999;;1300;;;;;1;;
CompleteGumtreeMatcher;142;51;28;3;0.999;;1400;;;;;1;;
CompleteGumtreeMatcher;142;51;4;3;0.999;;1500;;;;;1;;
CompleteGumtreeMatcher;33;21;7813;3;0.999;;1600;;;;;1;;
CompleteGumtreeMatcher;33;21;7877;3;0.999;;1700;;;;;1;;
