top,configuration,nrBest,total,best_time_avg,best_time_median,notbest_time_avg,notbest_time_median,time_Mann-Whitney_U_stat,time_Mann-Whitney_U_p,best_size_avg,best_size_median,notbest_size_avg,notbest_size_median,size_Mann-Whitney_U_stat,size_Mann-Whitney_U_p,best_height_avg,best_height_median,notbest_height_avg,notbest_height_median,height_Mann-Whitney_U_stat,height_Mann-Whitney_U_p
921,CompleteGumtreeMatcher_0.2_1300_3,14205,26287,322.9442449841605,107.0,234.312696573415,19.0,61507427.5,0.0,434.13227736712423,341.0,2347.7091541135574,1507.0,29709634.0,0.0,11.177613516367476,10.0,17.264194669756662,15.0,41146482.5,0.0
922,CompleteGumtreeMatcher_0.7_1200_3,14199,26288,281.3914360166209,99.0,164.937877409215,10.0,53640711.5,0.0,415.54933446017327,333.0,2368.493010174539,1507.0,26700587.5,0.0,11.164448200577505,10.0,17.277359583092068,15.0,41052177.5,0.0
923,CompleteGumtreeMatcher_0.3_1500_2,14198,26248,390.249612621496,117.0,317.03759336099586,32.0,67423753.0,3.858444435947805e-193,466.33870967741933,353.0,2314.1497925311205,1510.5,34118235.0,0.0,11.37744752782082,11.0,17.046390041493776,15.0,44964856.5,0.0
924,CompleteGumtreeMatcher_1_1400_2,14192,26252,321.14219278466743,107.0,209.76749585406301,14.0,58841832.5,0.0,449.3818348365276,347.0,2332.903648424544,1510.0,31684434.5,0.0,11.388528748590755,11.0,17.029519071310116,15.0,44909196.0,0.0
925,CompleteGumtreeMatcher_0.5_1100_5,14184,26312,246.1524252679075,95.0,128.56258245382585,8.0,49117478.0,0.0,397.45798082346306,327.0,2383.7065468337732,1504.0,23947477.5,0.0,11.002749576988156,10.0,17.45044525065963,15.0,38109839.5,0.0
926,CompleteGumtreeMatcher_0.9_1400_2,14183,26252,342.1488401607558,107.0,228.05609412544536,15.0,59572875.0,0.0,449.0837622505817,347.0,2331.8493661446682,1508.0,31667642.0,0.0,11.377000634562505,11.0,17.038859888971746,15.0,44818133.0,0.0
927,ClassicGumtree_0.3_1000_3,14180,26204,445.9638222849083,193.0,295.5895708582834,64.0,63682932.0,5.740536486232867e-274,378.69090267983074,319.0,2396.935878243513,1502.0,20692500.0,0.0,10.951339915373765,10.0,17.304058549567532,15.0,37322226.0,0.0
928,CompleteGumtreeMatcher_0.2_1200_4,14179,26302,288.391282883137,102.0,188.30512249443208,13.0,56866076.0,0.0,416.37809436490585,334.0,2362.208776705436,1505.0,27124831.0,0.0,11.048310882290712,10.0,17.398251257939453,15.0,38801296.0,0.0
929,CompleteGumtreeMatcher_1_1100_4,14179,26303,235.83179349742576,94.0,105.0289508413065,7.0,45917322.5,0.0,396.75950349107836,326.0,2385.053282744969,1504.5,23776709.0,0.0,11.095281754707667,10.0,17.34419333553283,15.0,39318986.0,0.0
930,CompleteGumtreeMatcher_0.9_1100_4,14172,26303,235.59137736381598,94.0,107.26411672574396,7.0,46183936.5,0.0,396.6596104995766,326.0,2384.0226691946255,1503.0,23784553.0,0.0,11.082063223257126,10.0,17.35603000577034,15.0,39238560.5,0.0
931,CompleteGumtreeMatcher_0.2_1500_2,14161,26248,388.5691688440082,116.0,320.0384710846364,32.0,67828934.5,2.012803282546118e-185,466.13996186709977,353.0,2308.7262347977166,1506.0,34248764.0,0.0,11.370100981569099,11.0,17.037643749482914,15.0,44958068.5,0.0
932,CompleteGumtreeMatcher_0.8_1400_2,14157,26252,355.9444091262273,108.0,253.7011988424969,17.0,61449517.0,0.0,448.9657413293777,346.0,2327.9402232327407,1506.0,31740948.5,0.0,11.35092180546726,11.0,17.05721372467962,15.0,44583494.5,0.0
933,CompleteGumtreeMatcher_0.8_1100_4,14149,26303,236.70732913986853,94.0,114.17994076024354,7.0,47064352.5,0.0,396.3974132447523,326.0,2380.5670561132138,1501.0,23832290.0,0.0,11.052088486818857,10.0,17.37905216389666,15.0,39030413.0,0.0
934,ClassicGumtree_0.4_1000_3,14143,26204,442.0112423106837,190.0,293.5346157035072,62.0,63610215.0,1.1344827970980566e-276,378.1078271936647,318.0,2391.428156869248,1498.0,20757838.0,0.0,10.946263169058899,10.0,17.29052317386618,15.0,37329126.5,0.0
935,CompleteGumtreeMatcher_0.6_1200_3,14143,26288,287.3164816517005,99.0,177.7064635652532,10.0,55145289.5,0.0,415.0783426430036,332.0,2360.0365582544255,1502.0,26867916.5,0.0,11.138867284168846,10.0,17.278962536023055,15.0,40815201.5,0.0
936,CompleteGumtreeMatcher_0.1_1500_2,14142,26248,388.19254702305193,116.5,323.28341318354535,33.0,68273113.5,9.956323771565283e-177,466.15337293169284,353.0,2305.818684949612,1505.0,34328976.0,0.0,11.365436289068024,11.0,17.034197918387576,15.0,44948220.5,0.0
937,ClassicGumtree_0.1_900_2,14122,26174,393.5684747202946,180.0,248.85031530036508,57.0,61579029.5,0.0,364.00417787848744,309.0,2409.4882177231993,1488.0,16947118.5,0.0,10.861138648916585,10.0,17.398440092930635,15.0,35334147.0,0.0
938,CompleteGumtreeMatcher_0.7_1400_2,14120,26252,358.4981586402266,109.0,268.244889548302,20.0,63053731.0,1.0478244236840942e-298,448.65162889518416,345.0,2322.5753379492253,1503.0,31837943.0,0.0,11.329957507082153,11.0,17.06421035278602,15.0,44411855.0,0.0
939,CompleteGumtreeMatcher_0.4_1100_5,14113,26312,249.17529936937575,94.0,137.61521436183293,8.0,50548906.0,0.0,396.78905973216183,326.0,2372.92015738995,1497.0,24153389.0,0.0,10.976333876567704,10.0,17.443478973686368,15.0,37829200.5,0.0
940,CompleteGumtreeMatcher_0.1_1300_3,14110,26287,321.752728561304,107.0,239.26689660836,20.0,62479322.0,0.0,433.97363571934795,341.0,2332.9640305493963,1499.0,30109598.5,0.0,11.163571934798016,10.0,17.232980208589964,15.0,41165565.0,0.0
941,ClassicGumtree_0.5_1000_3,14108,26204,437.18315849163594,186.0,288.47825727513225,55.0,63009060.5,6.559779524500557e-293,377.85802381627445,318.0,2385.893931878307,1494.0,20867524.5,0.0,10.94612985540119,10.0,17.272321428571427,15.0,37436213.5,0.0
942,CompleteGumtreeMatcher_0.7_1100_4,14105,26303,240.93023750443106,93.0,121.97934087555338,8.0,48276224.5,0.0,396.10577809287486,325.0,2373.747089686834,1497.0,23979795.5,0.0,11.022970577809287,10.0,17.38989998360387,15.0,38766072.5,0.0
943,ClassicGumtree_0.2_900_2,14094,26174,391.08947069675037,179.0,249.2537251655629,57.0,61608535.0,0.0,363.3915141194835,308.0,2405.4618377483444,1484.0,16979511.0,0.0,10.85369660848588,10.0,17.391970198675498,15.0,35314657.5,0.0
944,CompleteGumtreeMatcher_0.5_1200_3,14091,26288,289.8719040522319,100.0,185.4303517258342,12.0,56376831.5,0.0,414.77780143353914,332.0,2352.0917438714437,1497.0,27052014.0,0.0,11.12256049960968,10.0,17.27162416987784,15.0,40662542.0,0.0
945,ClassicGumtree_1_900_1,14086,26143,177.06311231009514,82.0,49.07132785933483,5.0,34247719.0,0.0,371.70261252307256,308.0,2398.869702247657,1490.0,16475198.5,0.0,10.886696010222916,10.0,17.36426971883553,15.0,35288647.0,0.0
946,CompleteGumtreeMatcher_0.6_1400_2,14085,26252,359.32026979055735,111.0,273.14637955124516,22.0,64037905.0,3.3277424149932783e-274,448.87866524671637,346.0,2316.9219199473987,1500.0,32044372.5,0.0,11.320411785587504,11.0,17.05876551327361,15.0,44342673.0,0.0
947,ClassicGumtree_0.6_1000_3,14074,26204,427.0743924968026,175.0,276.9271228359439,45.0,61866716.0,0.0,377.4257496092085,318.0,2380.767023907667,1488.0,20971106.5,0.0,10.943086542560751,10.0,17.258120362737017,15.0,37512191.0,0.0
948,CompleteGumtreeMatcher_0.6_1100_4,14063,26303,246.54590059020123,93.0,132.2327614379085,8.0,49598547.5,0.0,395.7045438384413,325.0,2367.4220588235294,1490.0,24098141.0,0.0,11.004124297802745,10.0,17.389705882352942,15.0,38558928.0,0.0
949,CompleteGumtreeMatcher_0.1_1200_4,14052,26302,287.07714204383717,102.0,195.3138775510204,14.0,58422992.5,0.0,415.8489894676914,334.0,2342.642612244898,1489.0,27620363.5,0.0,11.016083119840593,10.0,17.36938775510204,15.0,38562404.0,0.0
950,ClassicGumtree_0.7_1000_3,14050,26204,408.486975088968,155.0,254.70289616587132,28.0,59519983.5,0.0,377.20476868327404,317.0,2377.0665624485764,1484.0,21037224.0,0.0,10.94306049822064,10.0,17.24568043442488,15.0,37536712.0,0.0
951,ClassicGumtree_1_1000_3,14045,26204,204.7423994304023,88.0,73.32593140883296,6.0,40482381.5,0.0,376.7415450338199,317.0,2376.7792581626777,1484.0,20945853.5,0.0,10.957280170879317,10.0,17.226663376922446,15.0,37655971.5,0.0
952,ClassicGumtree_0.3_900_2,14042,26174,392.0,179.0,249.87767886580943,57.0,61684347.5,0.0,363.57506053268764,308.0,2396.4967029343884,1477.0,17286264.5,0.0,10.85180173764421,10.0,17.366139136168808,15.0,35476677.5,0.0
953,CompleteGumtreeMatcher_0.5_1400_2,14041,26252,358.9097642618047,111.0,275.1937597248383,24.0,64828661.0,1.3929705330674667e-255,448.8700947225981,345.0,2310.2006387683236,1494.0,32232081.5,0.0,11.310376753792465,11.0,17.049627385144543,15.0,44285729.0,0.0
954,ClassicGumtree_0.8_1000_3,14038,26204,362.6319276250178,122.0,210.58104553674173,13.0,55027994.0,0.0,377.0842000284941,317.0,2375.2331086634886,1483.0,21077332.5,0.0,10.939592534549082,10.0,17.24346539536413,15.0,37522914.0,0.0
955,ClassicGumtree_0.1_1000_4,14033,26217,443.6337917765268,190.0,298.115725541694,64.5,64539861.0,8.700297700806698e-258,377.8212784151643,318.0,2371.5542514773474,1481.0,21347308.0,0.0,10.944060428988813,10.0,17.230630334865396,15.0,37722542.0,0.0
956,ClassicGumtree_0.9_1000_3,14031,26204,264.8486209108403,94.0,124.37961061365317,7.0,46553045.0,0.0,377.03014753046824,317.0,2374.146389550645,1483.0,21094003.0,0.0,10.944978975126505,10.0,17.233631808099894,15.0,37548851.5,0.0
957,CompleteGumtreeMatcher_0.5_1100_4,14020,26303,251.32139800285307,93.0,140.04738256126353,8.0,50981565.5,0.0,395.312482168331,324.0,2360.9670275991207,1484.0,24214199.0,0.0,10.988159771754637,10.0,17.38557355694863,15.0,38363685.0,0.0
958,ClassicGumtree_0.2_1000_4,14018,26217,439.8490512198602,188.0,294.24526600541026,61.0,64159200.5,1.8679597031373295e-267,377.4719646169211,318.0,2369.5041396835804,1479.0,21359209.5,0.0,10.939506348979883,10.0,17.228133453561767,15.0,37680598.0,0.0
959,CompleteGumtreeMatcher_0.3_1100_5,14010,26312,250.420556745182,94.0,145.30921801333116,9.0,52079793.0,0.0,395.8844396859386,325.0,2357.4049748008456,1482.5,24451679.0,0.0,10.939971448965025,10.0,17.430742968622987,15.0,37458007.5,0.0
960,CompleteGumtreeMatcher_0.4_1200_3,14006,26288,289.92995858917607,100.5,190.8992020843511,13.0,57676678.0,0.0,414.2193345708982,332.0,2339.321038918743,1484.0,27346549.5,0.0,11.10088533485649,10.0,17.253786028334147,15.0,40483171.5,0.0
961,ClassicGumtree_0.3_1000_4,14002,26217,435.88423082416796,184.0,289.4836676217765,57.0,63685305.5,1.1106863226121049e-279,377.5177117554635,318.0,2366.842406876791,1476.0,21441166.5,0.0,10.938651621196971,10.0,17.22087597216537,15.0,37728380.0,0.0
962,CompleteGumtreeMatcher_0.4_1400_2,13999,26252,357.5725408957783,111.0,276.77825838570146,25.0,65372957.5,2.4160323671739296e-243,448.8282020144296,346.0,2303.868358769281,1488.0,32434788.0,0.0,11.30409314951068,11.0,17.037133763160043,15.0,44304921.0,0.0
963,ClassicGumtree_0.4_1000_4,13996,26217,428.60260074306944,178.0,282.1072743638,50.0,62916791.5,1.1211420796439444e-299,377.17962274935695,317.0,2366.252925292529,1476.0,21393674.5,0.0,10.934552729351243,10.0,17.222485884952132,15.0,37665012.0,0.0
964,ClassicGumtree_0.5_1000_4,13978,26217,417.31692659894117,166.0,271.3238826701528,39.0,61892496.5,0.0,376.9372585491487,317.0,2363.604379442765,1473.0,21419714.0,0.0,10.93110602375161,10.0,17.217174605768445,15.0,37666241.5,0.0
965,ClassicGumtree_1_1000_4,13968,26217,204.49813860252004,88.0,74.65866601355212,6.0,41160193.0,0.0,376.261096792669,317.0,2362.7535309004816,1472.0,21308761.0,0.0,10.950529782359679,10.0,17.18989305249408,15.0,37858565.0,0.0
966,ClassicGumtree_0.4_900_2,13963,26174,390.6866719186421,178.0,249.3635246908525,57.0,61902520.0,0.0,362.3235694335028,308.0,2384.775612152977,1469.0,17545808.5,0.0,10.840220582969277,10.0,17.33723691753337,15.0,35560775.5,0.0
967,ClassicGumtree_0.1_1000_5,13958,26227,433.7153603668147,181.0,291.86706333034476,58.0,64994508.5,1.3080875349438243e-249,376.69938386588336,317.0,2359.3627842529954,1471.0,21503810.0,0.0,10.934231265224245,10.0,17.197897139131143,15.0,37802313.5,0.0
968,ClassicGumtree_0.6_1000_4,13955,26217,394.13335721963455,144.0,250.94421790898713,26.0,59900508.5,0.0,376.65066284485846,317.0,2360.204126569891,1471.0,21485555.5,0.0,10.931350770333214,10.0,17.205105203066385,15.0,37735665.5,0.0
969,ClassicGumtree_0.9_1000_4,13950,26217,228.3741935483871,89.0,99.44623787397082,7.0,44500259.0,0.0,376.4167741935484,317.0,2359.6616124561833,1471.0,21441864.0,0.0,10.938637992831541,10.0,17.194261025515612,15.0,37748130.5,0.0
970,CompleteGumtreeMatcher_0.3_1400_2,13950,26252,356.2614336917563,111.0,278.4360266623313,27.0,65811295.0,6.058779889246421e-234,448.801146953405,345.5,2296.5102422370346,1482.0,32653626.5,0.0,11.294695340501793,11.0,17.02495529182247,15.0,44310171.5,0.0
971,ClassicGumtree_0.1_100_1,13946,26155,12.481571776853578,7.0,20.29379965599148,10.0,69776660.0,6.846562175109644e-141,969.4396959701706,389.0,1688.7856499303791,828.0,55813756.5,0.0,11.959773411730962,11.0,16.056433778360226,14.0,50404912.5,0.0
972,ClassicGumtree_0.2_1000_5,13945,26227,425.08390103979923,174.0,287.1954893339847,52.0,64522516.5,2.728134169310127e-261,376.3053424166368,317.0,2357.7116104868915,1469.5,21496547.5,0.0,10.932950878451058,10.0,17.192721055202735,15.0,37819328.5,0.0
973,ClassicGumtree_0.8_1000_4,13943,26217,297.4614501900595,100.0,160.24971484438652,9.0,50891198.5,0.0,376.2996485691745,317.0,2358.6635978491117,1470.0,21456193.0,0.0,10.929570393745966,10.0,17.2009939709956,15.0,37706562.5,0.0
974,ClassicGumtree_0.7_1000_4,13942,26217,356.55781093099984,119.0,214.43046843177189,14.0,56301145.0,0.0,376.4266245875771,317.0,2358.357881873727,1470.0,21485428.0,0.0,10.931286759431933,10.0,17.198533604887984,15.0,37732753.5,0.0
975,CompleteGumtreeMatcher_0.4_1100_4,13942,26303,253.00875053794292,94.0,147.76037537416067,9.0,52433685.5,0.0,394.73339549562473,323.0,2349.216568238816,1474.0,24473473.5,0.0,10.960407402094392,10.0,17.3765067551169,15.0,38097833.5,0.0
976,ClassicGumtree_0.3_1000_5,13940,26227,415.0954806312769,164.0,278.484739969073,44.0,63625638.0,7.478627928204832e-284,376.35767575322814,317.0,2356.8459347277612,1468.0,21521790.5,0.0,10.932281205164992,10.0,17.190933506958576,15.0,37830453.0,0.0
977,CompleteGumtreeMatcher_0.3_1200_3,13940,26288,289.7621951219512,101.0,194.19954648526078,14.0,58644453.5,0.0,414.0329268292683,331.0,2329.241820537739,1476.0,27621770.0,0.0,11.08558106169297,10.0,17.238176222870102,15.0,40389334.5,0.0
978,ClassicGumtree_0.4_1000_5,13937,26227,399.32747363134104,150.0,263.8906427990236,34.0,62262882.0,0.0,376.16086675755184,317.0,2356.5856794141578,1468.0,21501855.0,0.0,10.929540073186482,10.0,17.192514239218877,15.0,37787915.0,0.0
979,ClassicGumtree_1_1000_5,13937,26227,204.40446294037454,88.0,75.36094385679414,7.0,41726204.5,0.0,376.02217119896676,316.0,2356.7429617575262,1468.0,21450460.0,0.0,10.948123699504915,10.0,17.171440195280717,15.0,37980323.0,0.0
980,ClassicGumtree_0.5_1000_5,13929,26227,375.7959652523512,134.0,246.30338266384777,24.0,60605513.0,0.0,376.05082920525524,317.0,2355.4220198406247,1467.0,21520243.5,0.0,10.926484313303181,10.0,17.19190112213368,15.0,37759607.0,0.0
981,ClassicGumtree_0.9_1000_5,13921,26227,212.84254004741038,88.0,89.23395091825125,7.0,43935157.5,0.0,376.0612743337404,316.0,2354.1234357224116,1466.5,21545733.0,0.0,10.93556497378062,10.0,17.177555663903785,15.0,37846519.5,0.0
982,ClassicGumtree_0.8_1000_5,13915,26227,248.08307581746317,92.0,128.44785575048732,8.0,48507547.0,0.0,376.03758533956164,316.0,2353.186241065627,1466.0,21557152.0,0.0,10.929716133668704,10.0,17.181124106562702,15.0,37850962.5,0.0
983,ClassicGumtree_0.6_1000_5,13913,26227,343.99662186444334,113.0,215.35967191814194,15.0,57630079.5,0.0,375.9345216703802,316.0,2352.98156569758,1466.0,21555140.5,0.0,10.926327894774671,10.0,17.183936982296572,15.0,37816931.5,0.0
984,CompleteGumtreeMatcher_0.2_1400_2,13912,26252,354.5526883266245,111.0,281.29465153970824,27.0,66279984.5,7.93536442549443e-224,448.47793271995397,346.0,2291.1847649918964,1476.0,32768796.5,0.0,11.287162162162161,11.0,17.01580226904376,15.0,44291737.0,0.0
985,ClassicGumtree_0.7_1000_5,13910,26227,297.01531272465854,100.0,171.69067142973125,10.0,53368570.0,0.0,375.8333572969087,316.0,2352.614272956077,1465.0,21550147.5,0.0,10.929043853342918,10.0,17.17934561987497,15.0,37847230.0,0.0
986,CompleteGumtreeMatcher_0.2_1100_5,13906,26312,250.97368042571551,94.0,151.28615186200227,10.0,53560244.0,0.0,395.15755788868114,324.0,2341.7762373045302,1470.0,24792755.5,0.0,10.91133323745146,10.0,17.408431404159277,15.0,37217852.5,0.0
987,CompleteGumtreeMatcher_1_1300_2,13906,26255,288.3832877894434,101.5,180.24180095554297,12.0,56868653.0,0.0,430.8401409463541,337.0,2309.9297918859825,1476.0,30113187.0,0.0,11.294117647058824,11.0,17.005182605879018,15.0,44095705.5,0.0
988,ClassicGumtree_0.5_900_2,13904,26174,389.3109896432681,178.0,249.09755501222494,56.0,62006697.5,0.0,361.4110327963176,307.0,2376.084759576202,1462.0,17724619.5,0.0,10.837097238204834,10.0,17.309535452322738,15.0,35698454.0,0.0
989,CompleteGumtreeMatcher_0.9_1300_2,13900,26255,306.3627338129496,101.5,195.55313638203157,12.0,57612519.0,0.0,430.7261870503597,337.0,2309.1454471873735,1476.0,30110971.0,0.0,11.285107913669064,11.0,17.012545528126264,15.0,44030829.5,0.0
990,CompleteGumtreeMatcher_0.1_1400_2,13894,26252,354.2671656830286,111.0,284.6518854183525,28.0,66749521.5,1.3562755974137214e-213,448.5384338563409,346.0,2288.432756109403,1474.0,32850293.5,0.0,11.28256801497049,11.0,17.01262340184496,15.0,44281267.5,0.0
991,CompleteGumtreeMatcher_0.8_1300_2,13874,26255,319.0633559175436,102.0,218.31596801550762,14.0,59547692.0,0.0,430.57135649416176,336.0,2305.374283175834,1472.0,30176919.5,0.0,11.25832492431887,11.0,17.030530651805186,15.0,43788771.5,0.0
992,CompleteGumtreeMatcher_0.2_1200_3,13866,26288,289.3069378335497,101.0,198.17630011270327,16.0,59529696.5,0.0,414.11777008510023,331.5,2317.7378843986476,1467.0,27997645.0,0.0,11.068440790422617,10.0,17.220656899050073,15.0,40295948.0,0.0
993,CompleteGumtreeMatcher_1_1100_3,13850,26290,232.40194945848376,92.0,112.64485530546624,8.0,48150293.0,0.0,393.85884476534295,322.0,2337.658922829582,1466.0,24631369.5,0.0,11.084404332129964,10.0,17.19590032154341,15.0,40410702.5,0.0
994,CompleteGumtreeMatcher_0.9_1100_3,13845,26290,232.72863849765258,92.0,116.45817597428686,8.0,48510964.0,0.0,393.80028891296496,322.0,2336.9431096826033,1465.0,24637488.0,0.0,11.075406283856989,10.0,17.203455202892727,15.0,40349558.0,0.0
995,CompleteGumtreeMatcher_0.3_1100_4,13844,26303,253.72009534816527,94.0,153.38173208122643,10.0,53741458.5,0.0,393.9452470384282,322.0,2334.7187575246808,1464.0,24779165.0,0.0,10.931089280554753,10.0,17.358616261337186,15.0,37830506.0,0.0
996,ClassicGumtree_0.6_900_2,13839,26174,386.0504371703158,175.0,246.91593027969193,54.0,62048003.5,0.0,360.3186646433991,306.0,2366.693879205513,1455.0,17881179.5,0.0,10.832357829322929,10.0,17.28074584515606,15.0,35806131.5,0.0
997,CompleteGumtreeMatcher_0.7_1300_2,13839,26255,321.9180576631259,103.0,231.53294136597938,16.0,61228222.5,0.0,430.33448948623453,336.0,2300.3533344072166,1468.0,30274835.5,0.0,11.237228123419323,11.0,17.037773840206185,15.0,43614773.0,0.0
998,CompleteGumtreeMatcher_1_1000_5,13824,26312,207.01945891203704,87.0,78.33784433055733,6.0,42572259.0,0.0,374.61863425925924,315.0,2351.7303811659194,1459.0,21566105.0,0.0,10.966145833333334,10.0,17.305092889173608,15.0,38141554.0,0.0
999,CompleteGumtreeMatcher_0.8_1100_3,13820,26290,238.88386396526772,91.0,125.57602245388934,8.0,49796454.0,0.0,393.549493487699,322.0,2333.325421010425,1462.0,24689552.0,0.0,11.043994211287988,10.0,17.22598235765838,15.0,40096791.0,0.0
1000,ClassicGumtree_0.9_400_1,13817,26107,91.34197003691105,43.0,48.89503661513425,5.0,48964064.0,0.0,826.91488745748,299.0,1839.4209926769731,976.0,39111509.0,0.0,11.936165593109937,11.0,16.042717656631407,14.0,49570220.0,0.0
1001,CompleteGumtreeMatcher_0.9_1000_5,13817,26312,206.7726713468915,87.0,79.90516206482593,6.0,42769420.5,0.0,374.5049576608526,315.0,2350.7484593837535,1458.0,21571433.0,0.0,10.952522255192878,10.0,17.316606642657064,15.0,38058580.5,0.0
1002,CompleteGumtreeMatcher_0.6_1300_2,13805,26255,322.6932995291561,105.0,236.41100401606425,18.0,62224182.0,0.0,430.58326693227093,336.0,2294.9706024096386,1465.0,30476970.5,0.0,11.22767113364723,11.0,17.032530120481926,15.0,43542558.5,0.0
1003,CompleteGumtreeMatcher_0.8_1000_5,13797,26312,206.6075958541712,87.0,83.94007191370356,6.0,43431880.5,0.0,374.30216713778356,315.0,2347.8138234119056,1456.0,21620297.0,0.0,10.924983692106979,10.0,17.336795844986018,15.0,37852383.0,0.0
1004,CompleteGumtreeMatcher_0.1_1100_5,13794,26312,250.60635058721184,93.0,157.14371305320338,11.0,55119640.5,0.0,394.59170653907495,323.0,2324.983144272248,1456.0,25199020.0,0.0,10.878932869363492,10.0,17.386004154018213,15.0,36915887.5,0.0
